chr	source	feature	start	end	score	strand	frame	group	log_RPKM	expression
chr20	.	miRNA	30825598	30825650	.	+	.	Name=hsa-mir-1825;ID=MI0008193	0.302627732820859	0
chr12	.	miRNA	100583662	100583727	.	+	.	Name=hsa-mir-1827;ID=MI0008195	3.43865522039924	2
chrX	.	miRNA	113886019	113886098	.	+	.	Name=hsa-mir-1912;ID=MI0008333	0.101957037358707	0
chr6	.	miRNA	166922842	166922921	.	-	.	Name=hsa-mir-1913;ID=MI0008334	0.101957037358707	0
chr16	.	miRNA	15104178	15104254	.	-	.	Name=hsa-mir-1972-1;ID=MI0009982	0.101957037358707	0
chr4	.	miRNA	117220881	117220924	.	+	.	Name=hsa-mir-1973;ID=MI0009983	4.65205712032572	2
chr1	.	miRNA	26881033	26881084	.	+	.	Name=hsa-mir-1976;ID=MI0009986	1.70066279717351	1
chr8	.	miRNA	75617928	75617982	.	+	.	Name=hsa-mir-2052;ID=MI0010486	0.197267217163032	0
chr8	.	miRNA	113655722	113655812	.	+	.	Name=hsa-mir-2053;ID=MI0010487	0.0575052747878735	0
chr4	.	miRNA	126428414	126428462	.	+	.	Name=hsa-mir-2054;ID=MI0010488	0.0575052747878735	0
chr10	.	miRNA	115933864	115933938	.	-	.	Name=hsa-mir-2110;ID=MI0010629	0.101957037358707	0
chr17	.	miRNA	41522174	41522253	.	+	.	Name=hsa-mir-2117;ID=MI0010636	0.1484770529936	0
chr10	.	miRNA	12767253	12767352	.	-	.	Name=hsa-mir-548q;ID=MI0010637	3.45368896907894	2
chr9	.	miRNA	97572244	97572339	.	+	.	Name=hsa-mir-2278;ID=MI0011285	2.62498295844779	1
chr3	.	miRNA	48616335	48616410	.	-	.	Name=hsa-mir-711;ID=MI0012488	0.101957037358707	0
chrX	.	miRNA	153285371	153285440	.	-	.	Name=hsa-mir-718;ID=MI0012489	1.06354017978206	1
chr9	.	miRNA	130548197	130548286	.	+	.	Name=hsa-mir-2861;ID=MI0013006	0.248560511550583	0
chr17	.	miRNA	35391042	35391110	.	+	.	Name=hsa-mir-2909;ID=MI0013083	0.1484770529936	0
chr1	.	miRNA	23370798	23370865	.	+	.	Name=hsa-mir-3115;ID=MI0014127	3.83582147540985	2
chr1	.	miRNA	62544458	62544531	.	+	.	Name=hsa-mir-3116-1;ID=MI0014128	0.101957037358707	0
chr1	.	miRNA	62544461	62544528	.	-	.	Name=hsa-mir-3116-2;ID=MI0014129	0.101957037358707	0
chr1	.	miRNA	142667289	142667363	.	+	.	Name=hsa-mir-3118-1;ID=MI0014131	0.0575052747878735	0
chr1	.	miRNA	143163750	143163822	.	+	.	Name=hsa-mir-3118-2;ID=MI0014132	0.0575052747878735	0
chr1	.	miRNA	143424141	143424215	.	-	.	Name=hsa-mir-3118-3;ID=MI0014133	0.0575052747878735	0
chr1	.	miRNA	170120519	170120603	.	-	.	Name=hsa-mir-3119-1;ID=MI0014134	0.197267217163032	0
chr1	.	miRNA	170120519	170120603	.	+	.	Name=hsa-mir-3119-2;ID=MI0014135	0.197267217163032	0
chr1	.	miRNA	212250955	212251027	.	+	.	Name=hsa-mir-3122;ID=MI0014138	0.101957037358707	0
chr1	.	miRNA	241295572	241295646	.	+	.	Name=hsa-mir-3123;ID=MI0014139	0.359786146660807	0
chr2	.	miRNA	11907570	11907651	.	+	.	Name=hsa-mir-548s;ID=MI0014141	2.76391833398855	1
chr2	.	miRNA	12877493	12877570	.	+	.	Name=hsa-mir-3125;ID=MI0014142	0.197267217163032	0
chr2	.	miRNA	178120673	178120738	.	-	.	Name=hsa-mir-3128;ID=MI0014145	0.460923536389545	0
chr2	.	miRNA	219923410	219923472	.	-	.	Name=hsa-mir-3131;ID=MI0014151	0.465013048378368	0
chr2	.	miRNA	220413795	220413869	.	-	.	Name=hsa-mir-3132;ID=MI0014152	0.0149456603690776	0
chr2	.	miRNA	242417320	242417397	.	+	.	Name=hsa-mir-3133;ID=MI0014153	0.101957037358707	0
chr3	.	miRNA	10371913	10371969	.	+	.	Name=hsa-mir-378b;ID=MI0014154	2.84874792619262	1
chr3	.	miRNA	15738805	15738878	.	-	.	Name=hsa-mir-3134;ID=MI0014155	2.49905186909384	1
chr3	.	miRNA	20179057	20179133	.	+	.	Name=hsa-mir-3135a;ID=MI0014156	0.101957037358707	0
chr3	.	miRNA	31203196	31203279	.	-	.	Name=hsa-mir-466;ID=MI0014157	0.0575052747878735	0
chr3	.	miRNA	124451286	124451363	.	+	.	Name=hsa-mir-544b;ID=MI0014159	0.101957037358707	0
chr3	.	miRNA	194855235	194855309	.	-	.	Name=hsa-mir-3137;ID=MI0014160	0.0149456603690776	0
chr4	.	miRNA	10080235	10080316	.	-	.	Name=hsa-mir-3138;ID=MI0014161	0.0149456603690776	0
chr4	.	miRNA	144264613	144264688	.	+	.	Name=hsa-mir-3139;ID=MI0014162	2.35701852478257	1
chr5	.	miRNA	153975572	153975632	.	-	.	Name=hsa-mir-3141;ID=MI0014165	0.248560511550583	0
chr5	.	miRNA	159901409	159901490	.	+	.	Name=hsa-mir-3142;ID=MI0014166	0.101957037358707	0
chr6	.	miRNA	27115405	27115467	.	+	.	Name=hsa-mir-3143;ID=MI0014167	4.72017533640483	2
chr6	.	miRNA	57254930	57255010	.	+	.	Name=hsa-mir-548u;ID=MI0014168	2.82779099987654	1
chr6	.	miRNA	155174494	155174570	.	+	.	Name=hsa-mir-1273c;ID=MI0014171	0.509464810949201	0
chr7	.	miRNA	19744981	19745059	.	-	.	Name=hsa-mir-3146;ID=MI0014172	1.60535261736918	1
chr7	.	miRNA	57472731	57472796	.	+	.	Name=hsa-mir-3147;ID=MI0014173	0.0149456603690776	0
chr8	.	miRNA	17539087	17539166	.	-	.	Name=hsa-mir-548v;ID=MI0014174	0.505375298960379	0
chr8	.	miRNA	29814788	29814864	.	-	.	Name=hsa-mir-3148;ID=MI0014175	0.101957037358707	0
chr8	.	miRNA	77879004	77879086	.	-	.	Name=hsa-mir-3149;ID=MI0014176	1.44686207157817	1
chr9	.	miRNA	91927140	91927221	.	+	.	Name=hsa-mir-3153;ID=MI0014180	0.0575052747878735	0
chr9	.	miRNA	131007226	131007309	.	-	.	Name=hsa-mir-3154;ID=MI0014182	0.101957037358707	0
chr10	.	miRNA	6194159	6194240	.	+	.	Name=hsa-mir-3155a;ID=MI0014183	1.06354017978206	1
chr11	.	miRNA	18409334	18409407	.	+	.	Name=hsa-mir-3159;ID=MI0014188	0.101957037358707	0
chr11	.	miRNA	48118334	48118410	.	+	.	Name=hsa-mir-3161;ID=MI0014191	0.0575052747878735	0
chr11	.	miRNA	66701905	66701977	.	-	.	Name=hsa-mir-3163;ID=MI0014193	1.35384329888251	1
chr11	.	miRNA	68850644	68850726	.	+	.	Name=hsa-mir-3164;ID=MI0014194	1.60943656223643	1
chr11	.	miRNA	71783274	71783348	.	-	.	Name=hsa-mir-3165;ID=MI0014195	1.60398758762849	1
chr11	.	miRNA	87909670	87909761	.	+	.	Name=hsa-mir-3166;ID=MI0014196	0.0575052747878735	0
chr11	.	miRNA	96074602	96074690	.	+	.	Name=hsa-mir-1260b;ID=MI0014197	3.80495960784092	2
chr11	.	miRNA	126858354	126858438	.	-	.	Name=hsa-mir-3167;ID=MI0014198	0.101957037358707	0
chr13	.	miRNA	41675155	41675236	.	-	.	Name=hsa-mir-3168;ID=MI0014199	0.359786146660807	0
chr13	.	miRNA	61773932	61774014	.	-	.	Name=hsa-mir-3169;ID=MI0014200	0.101957037358707	0
chr13	.	miRNA	98860778	98860854	.	+	.	Name=hsa-mir-3170;ID=MI0014201	0.101957037358707	0
chr14	.	miRNA	28102411	28102484	.	-	.	Name=hsa-mir-3171;ID=MI0014202	0.0149456603690776	0
chr14	.	miRNA	101496389	101496466	.	+	.	Name=hsa-mir-1193;ID=MI0014205	0.0575052747878735	0
chr15	.	miRNA	21038124	21038198	.	+	.	Name=hsa-mir-3118-4;ID=MI0014207	0.0575052747878735	0
chr15	.	miRNA	90549987	90550073	.	+	.	Name=hsa-mir-3174;ID=MI0014208	2.25609209261618	1
chr15	.	miRNA	93447629	93447705	.	+	.	Name=hsa-mir-3175;ID=MI0014209	0.101957037358707	0
chr16	.	miRNA	593277	593366	.	+	.	Name=hsa-mir-3176;ID=MI0014210	0.248560511550583	0
chr16	.	miRNA	2581923	2582006	.	-	.	Name=hsa-mir-3178;ID=MI0014212	0.359786146660807	0
chr16	.	miRNA	14995365	14995448	.	+	.	Name=hsa-mir-3179-1;ID=MI0014213	0.101957037358707	0
chr16	.	miRNA	16394016	16394099	.	+	.	Name=hsa-mir-3179-2;ID=MI0014216	0.101957037358707	0
chr16	.	miRNA	18505751	18505834	.	-	.	Name=hsa-mir-3179-3;ID=MI0014221	0.101957037358707	0
chr16	.	miRNA	26036558	26036631	.	+	.	Name=hsa-mir-548w;ID=MI0014222	0.0575052747878735	0
chr16	.	miRNA	50776216	50776288	.	+	.	Name=hsa-mir-3181;ID=MI0014223	0.248560511550583	0
chr16	.	miRNA	83541951	83542013	.	+	.	Name=hsa-mir-3182;ID=MI0014224	2.50453224642527	1
chr17	.	miRNA	925716	925799	.	-	.	Name=hsa-mir-3183;ID=MI0014225	0.101957037358707	0
chr17	.	miRNA	46801770	46801837	.	-	.	Name=hsa-mir-3185;ID=MI0014227	0.0575052747878735	0
chr19	.	miRNA	18392887	18392971	.	+	.	Name=hsa-mir-3188;ID=MI0014232	0.0575052747878735	0
chr19	.	miRNA	47212550	47212602	.	-	.	Name=hsa-mir-320e;ID=MI0014234	3.1625475749399	1
chr20	.	miRNA	30194989	30195043	.	+	.	Name=hsa-mir-3193;ID=MI0014238	1.35559594488374	1
chr20	.	miRNA	60639858	60639941	.	+	.	Name=hsa-mir-3195;ID=MI0014240	0.359786146660807	0
chr20	.	miRNA	61870131	61870194	.	+	.	Name=hsa-mir-3196;ID=MI0014241	2.25028899333776	1
chr21	.	miRNA	15017096	15017171	.	-	.	Name=hsa-mir-3118-5;ID=MI0014243	0.0575052747878735	0
chr21	.	miRNA	42539484	42539556	.	+	.	Name=hsa-mir-3197;ID=MI0014245	0.0575052747878735	0
chr22	.	miRNA	18246946	18247025	.	-	.	Name=hsa-mir-3198-1;ID=MI0014246	0.101957037358707	0
chr22	.	miRNA	28316513	28316600	.	-	.	Name=hsa-mir-3199-1;ID=MI0014247	2.00078299370841	1
chr22	.	miRNA	28316514	28316599	.	+	.	Name=hsa-mir-3199-2;ID=MI0014248	2.135412074495	1
chr22	.	miRNA	48670176	48670227	.	+	.	Name=hsa-mir-3201;ID=MI0014250	0.359786146660807	0
chrX	.	miRNA	153246548	153246628	.	+	.	Name=hsa-mir-3202-1;ID=MI0014252	0.101957037358707	0
chrX	.	miRNA	153246549	153246627	.	-	.	Name=hsa-mir-3202-2;ID=MI0014253	0.101957037358707	0
chr1	.	miRNA	10287776	10287861	.	+	.	Name=hsa-mir-1273d;ID=MI0014254	1.76690498937824	1
chr10	.	miRNA	114393929	114394013	.	+	.	Name=hsa-mir-4295;ID=MI0015822	0.302627732820859	0
chr10	.	miRNA	126721352	126721439	.	-	.	Name=hsa-mir-4296;ID=MI0015823	0.359786146660807	0
chr10	.	miRNA	131641563	131641638	.	-	.	Name=hsa-mir-4297;ID=MI0015824	0.420410768477242	0
chr10	.	miRNA	132760851	132760931	.	-	.	Name=hsa-mir-378c;ID=MI0015825	6.90348436695353	2
chr10	.	miRNA	14425199	14425276	.	-	.	Name=hsa-mir-4293;ID=MI0015826	0.359786146660807	0
chr10	.	miRNA	50193557	50193632	.	-	.	Name=hsa-mir-4294;ID=MI0015827	0.359786146660807	0
chr11	.	miRNA	113320745	113320810	.	-	.	Name=hsa-mir-4301;ID=MI0015828	0.197267217163032	0
chr11	.	miRNA	11678198	11678269	.	-	.	Name=hsa-mir-4299;ID=MI0015829	0.302627732820859	0
chr11	.	miRNA	1880694	1880766	.	-	.	Name=hsa-mir-4298;ID=MI0015830	0.101957037358707	0
chr11	.	miRNA	81601783	81601878	.	-	.	Name=hsa-mir-4300;ID=MI0015831	0.302627732820859	0
chr12	.	miRNA	123495214	123495275	.	-	.	Name=hsa-mir-4304;ID=MI0015832	0.359786146660807	0
chr12	.	miRNA	26026953	26027012	.	-	.	Name=hsa-mir-4302;ID=MI0015833	0.302627732820859	0
chr12	.	miRNA	98389161	98389226	.	-	.	Name=hsa-mir-4303;ID=MI0015834	0.359786146660807	0
chr13	.	miRNA	40238171	40238272	.	-	.	Name=hsa-mir-4305;ID=MI0015835	0.302627732820859	0
chr13	.	miRNA	100295313	100295403	.	+	.	Name=hsa-mir-4306;ID=MI0015836	1.0498614842214	0
chr14	.	miRNA	103005981	103006063	.	+	.	Name=hsa-mir-4309;ID=MI0015837	0.302627732820859	0
chr14	.	miRNA	27377848	27377931	.	+	.	Name=hsa-mir-4307;ID=MI0015838	0.248560511550583	0
chr14	.	miRNA	55344831	55344911	.	-	.	Name=hsa-mir-4308;ID=MI0015839	0.302627732820859	0
chr15	.	miRNA	42158693	42158749	.	-	.	Name=hsa-mir-4310;ID=MI0015840	0.420410768477242	0
chr15	.	miRNA	66332571	66332670	.	+	.	Name=hsa-mir-4311;ID=MI0015841	0.302627732820859	0
chr15	.	miRNA	69094189	69094264	.	-	.	Name=hsa-mir-4312;ID=MI0015842	0.248560511550583	0
chr15	.	miRNA	76054556	76054656	.	-	.	Name=hsa-mir-4313;ID=MI0015843	0.197267217163032	0
chr17	.	miRNA	43552729	43552801	.	-	.	Name=hsa-mir-4315-1;ID=MI0015844	0.302627732820859	0
chr17	.	miRNA	75393066	75393136	.	-	.	Name=hsa-mir-4316;ID=MI0015845	0.359786146660807	0
chr17	.	miRNA	7991374	7991465	.	+	.	Name=hsa-mir-4314;ID=MI0015846	0.302627732820859	0
chr18	.	miRNA	35237098	35237178	.	+	.	Name=hsa-mir-4318;ID=MI0015847	0.359786146660807	0
chr18	.	miRNA	42550047	42550131	.	-	.	Name=hsa-mir-4319;ID=MI0015848	0.359786146660807	0
chr18	.	miRNA	47652869	47652933	.	-	.	Name=hsa-mir-4320;ID=MI0015849	0.302627732820859	0
chr18	.	miRNA	6374360	6374424	.	-	.	Name=hsa-mir-4317;ID=MI0015850	0.767293920251301	0
chr19	.	miRNA	10341089	10341161	.	+	.	Name=hsa-mir-4322;ID=MI0015851	0.1484770529936	0
chr19	.	miRNA	2250638	2250717	.	+	.	Name=hsa-mir-4321;ID=MI0015852	0.1484770529936	0
chr19	.	miRNA	42637597	42637665	.	-	.	Name=hsa-mir-4323;ID=MI0015853	0.302627732820859	0
chr19	.	miRNA	49812054	49812125	.	-	.	Name=hsa-mir-4324;ID=MI0015854	0.197267217163032	0
chr1	.	miRNA	113004392	113004455	.	-	.	Name=hsa-mir-4256;ID=MI0015855	0.302627732820859	0
chr1	.	miRNA	150524405	150524490	.	+	.	Name=hsa-mir-4257;ID=MI0015856	0.302627732820859	0
chr1	.	miRNA	154948169	154948259	.	+	.	Name=hsa-mir-4258;ID=MI0015857	0.359786146660807	0
chr1	.	miRNA	159869769	159869869	.	-	.	Name=hsa-mir-4259;ID=MI0015858	0.101957037358707	0
chr1	.	miRNA	209796789	209796855	.	-	.	Name=hsa-mir-4260;ID=MI0015859	0.248560511550583	0
chr1	.	miRNA	23189652	23189719	.	-	.	Name=hsa-mir-4253;ID=MI0015860	0.302627732820859	0
chr1	.	miRNA	3044539	3044599	.	+	.	Name=hsa-mir-4251;ID=MI0015861	0.359786146660807	0
chr1	.	miRNA	32224261	32224336	.	-	.	Name=hsa-mir-4254;ID=MI0015862	0.460923536389545	0
chr1	.	miRNA	37627164	37627235	.	+	.	Name=hsa-mir-4255;ID=MI0015863	0.359786146660807	0
chr1	.	miRNA	6489894	6489956	.	-	.	Name=hsa-mir-4252;ID=MI0015864	0.248560511550583	0
chr20	.	miRNA	55896558	55896647	.	-	.	Name=hsa-mir-4325;ID=MI0015865	0.710135506411353	0
chr20	.	miRNA	61918160	61918218	.	+	.	Name=hsa-mir-4326;ID=MI0015866	0.600685478764704	0
chr21	.	miRNA	31747612	31747696	.	-	.	Name=hsa-mir-4327;ID=MI0015867	0.248560511550583	0
chr2	.	miRNA	10332740	10332797	.	-	.	Name=hsa-mir-4261;ID=MI0015868	0.420410768477242	0
chr2	.	miRNA	109757946	109758044	.	-	.	Name=hsa-mir-4265;ID=MI0015869	0.248560511550583	0
chr2	.	miRNA	109930027	109930081	.	-	.	Name=hsa-mir-4266;ID=MI0015870	0.420410768477242	0
chr2	.	miRNA	110827538	110827619	.	-	.	Name=hsa-mir-4267;ID=MI0015871	0.420410768477242	0
chr2	.	miRNA	11977059	11977112	.	-	.	Name=hsa-mir-4262;ID=MI0015872	0.359786146660807	0
chr2	.	miRNA	220771223	220771286	.	-	.	Name=hsa-mir-4268;ID=MI0015874	0.1484770529936	0
chr2	.	miRNA	240227157	240227240	.	+	.	Name=hsa-mir-4269;ID=MI0015875	0.1484770529936	0
chr2	.	miRNA	28219234	28219316	.	+	.	Name=hsa-mir-4263;ID=MI0015876	0.302627732820859	0
chr2	.	miRNA	79876420	79876485	.	-	.	Name=hsa-mir-4264;ID=MI0015877	0.359786146660807	0
chr3	.	miRNA	15537746	15537815	.	-	.	Name=hsa-mir-4270;ID=MI0015878	0.197267217163032	0
chr3	.	miRNA	49311553	49311619	.	+	.	Name=hsa-mir-4271;ID=MI0015879	0.248560511550583	0
chr3	.	miRNA	67275888	67275951	.	+	.	Name=hsa-mir-4272;ID=MI0015880	0.302627732820859	0
chr3	.	miRNA	75787431	75787514	.	+	.	Name=hsa-mir-4273;ID=MI0015881	0.302627732820859	0
chr4	.	miRNA	175344946	175345015	.	+	.	Name=hsa-mir-4276;ID=MI0015882	0.359786146660807	0
chr4	.	miRNA	28821204	28821290	.	+	.	Name=hsa-mir-4275;ID=MI0015883	0.359786146660807	0
chr4	.	miRNA	7461755	7461845	.	+	.	Name=hsa-mir-4274;ID=MI0015884	0.302627732820859	0
chr5	.	miRNA	176056440	176056501	.	-	.	Name=hsa-mir-4281;ID=MI0015885	0.302627732820859	0
chr5	.	miRNA	1708900	1708983	.	-	.	Name=hsa-mir-4277;ID=MI0015886	0.1484770529936	0
chr5	.	miRNA	31936208	31936265	.	-	.	Name=hsa-mir-4279;ID=MI0015887	0.420410768477242	0
chr5	.	miRNA	6827966	6828034	.	-	.	Name=hsa-mir-4278;ID=MI0015888	0.302627732820859	0
chr5	.	miRNA	86410696	86410771	.	-	.	Name=hsa-mir-4280;ID=MI0015889	0.1484770529936	0
chr6	.	miRNA	73677410	73677476	.	-	.	Name=hsa-mir-4282;ID=MI0015890	0.302627732820859	0
chr7	.	miRNA	101936369	101936453	.	+	.	Name=hsa-mir-4285;ID=MI0015891	0.302627732820859	0
chr7	.	miRNA	57023492	57023571	.	-	.	Name=hsa-mir-4283-1;ID=MI0015892	0.359786146660807	0
chr7	.	miRNA	73125647	73125727	.	+	.	Name=hsa-mir-4284;ID=MI0015893	1.40124002148897	1
chr8	.	miRNA	10524488	10524580	.	+	.	Name=hsa-mir-4286;ID=MI0015894	0.359786146660807	0
chr8	.	miRNA	27743556	27743633	.	-	.	Name=hsa-mir-4287;ID=MI0015895	0.248560511550583	0
chr8	.	miRNA	28362633	28362699	.	-	.	Name=hsa-mir-4288;ID=MI0015896	0.359786146660807	0
chr9	.	miRNA	139725409	139725475	.	+	.	Name=hsa-mir-4292;ID=MI0015897	0.302627732820859	0
chr9	.	miRNA	91360751	91360820	.	-	.	Name=hsa-mir-4289;ID=MI0015898	1.16607734334375	1
chr9	.	miRNA	92785723	92785817	.	-	.	Name=hsa-mir-4290;ID=MI0015899	0.248560511550583	0
chr9	.	miRNA	96581639	96581703	.	+	.	Name=hsa-mir-4291;ID=MI0015900	2.62035797362266	1
chrX	.	miRNA	112023946	112024016	.	-	.	Name=hsa-mir-4329;ID=MI0015901	0.248560511550583	0
chrX	.	miRNA	150336694	150336798	.	+	.	Name=hsa-mir-4330;ID=MI0015902	0.248560511550583	0
chrX	.	miRNA	78156691	78156746	.	-	.	Name=hsa-mir-4328;ID=MI0015904	0.359786146660807	0
chrX	.	miRNA	154612749	154612847	.	-	.	Name=hsa-mir-1184-2;ID=MI0015971	0.0575052747878735	0
chrX	.	miRNA	154687178	154687276	.	+	.	Name=hsa-mir-1184-3;ID=MI0015972	0.0575052747878735	0
chr12	.	miRNA	12264886	12264970	.	+	.	Name=hsa-mir-1244-2;ID=MI0015974	2.42185226796587	1
chr2	.	miRNA	232578024	232578108	.	+	.	Name=hsa-mir-1244-3;ID=MI0015975	2.42185226796587	1
chr19	.	miRNA	20579240	20579322	.	-	.	Name=hsa-mir-1270-2;ID=MI0015976	0.0575052747878735	0
chr16	.	miRNA	70064249	70064325	.	+	.	Name=hsa-mir-1972-2;ID=MI0015977	0.101957037358707	0
chr15	.	miRNA	102500662	102500799	.	-	.	Name=hsa-mir-1302-9;ID=MI0015978	0.1484770529936	0
chr19	.	miRNA	71973	72110	.	+	.	Name=hsa-mir-1302-10;ID=MI0015979	0.1484770529936	0
chr9	.	miRNA	30144	30281	.	+	.	Name=hsa-mir-1302-11;ID=MI0015980	0.1484770529936	0
chr15	.	miRNA	22049274	22049348	.	+	.	Name=hsa-mir-3118-6;ID=MI0015981	0.0575052747878735	0
chr7	.	miRNA	63081468	63081547	.	+	.	Name=hsa-mir-4283-2;ID=MI0015982	0.359786146660807	0
chr17	.	miRNA	62818148	62818220	.	-	.	Name=hsa-mir-4315-2;ID=MI0015983	0.302627732820859	0
chr7	.	miRNA	98479273	98479352	.	+	.	Name=hsa-mir-3609;ID=MI0015999	4.04237645486305	2
chr8	.	miRNA	117886967	117887039	.	-	.	Name=hsa-mir-3610;ID=MI0016000	1.58662401395332	1
chr10	.	miRNA	35368526	35368608	.	-	.	Name=hsa-mir-3611;ID=MI0016001	6.27812873221543	2
chr12	.	miRNA	128778637	128778723	.	+	.	Name=hsa-mir-3612;ID=MI0016002	0.101957037358707	0
chr17	.	miRNA	72744752	72744838	.	+	.	Name=hsa-mir-3615;ID=MI0016005	2.91722449480699	1
chr22	.	miRNA	20073269	20073356	.	+	.	Name=hsa-mir-3618;ID=MI0016008	3.49967228307035	2
chrX	.	miRNA	20035206	20035305	.	-	.	Name=hsa-mir-23c;ID=MI0016010	3.84675917219588	2
chr9	.	miRNA	140063638	140063722	.	-	.	Name=hsa-mir-3621;ID=MI0016012	0.197267217163032	0
chr20	.	miRNA	43036760	43036843	.	+	.	Name=hsa-mir-3646;ID=MI0016046	2.11481321139448	1
chr21	.	miRNA	9825832	9826011	.	+	.	Name=hsa-mir-3648;ID=MI0016048	1.64914070766926	1
chr12	.	miRNA	1769481	1769546	.	-	.	Name=hsa-mir-3649;ID=MI0016049	0.248560511550583	0
chr5	.	miRNA	38557604	38557663	.	-	.	Name=hsa-mir-3650;ID=MI0016050	1.3451259537122	1
chr9	.	miRNA	95054740	95054829	.	-	.	Name=hsa-mir-3651;ID=MI0016051	1.39970527951626	1
chr12	.	miRNA	104324203	104324333	.	+	.	Name=hsa-mir-3652;ID=MI0016052	0.302627732820859	0
chr22	.	miRNA	29729147	29729256	.	-	.	Name=hsa-mir-3653;ID=MI0016053	2.74364034358187	1
chr7	.	miRNA	132719620	132719675	.	-	.	Name=hsa-mir-3654;ID=MI0016054	1.50044677307438	1
chr5	.	miRNA	140027429	140027511	.	+	.	Name=hsa-mir-3655;ID=MI0016055	1.06844158385701	1
chr11	.	miRNA	118889654	118889722	.	+	.	Name=hsa-mir-3656;ID=MI0016056	0.763204408262479	0
chr12	.	miRNA	112475403	112475519	.	-	.	Name=hsa-mir-3657;ID=MI0016057	3.49460737804662	2
chr1	.	miRNA	165877158	165877213	.	+	.	Name=hsa-mir-3658;ID=MI0016058	1.20465049301337	1
chr1	.	miRNA	38554903	38555001	.	+	.	Name=hsa-mir-3659;ID=MI0016060	0.1484770529936	0
chr5	.	miRNA	89312438	89312537	.	-	.	Name=hsa-mir-3660;ID=MI0016061	0.1484770529936	0
chr5	.	miRNA	133561448	133561543	.	+	.	Name=hsa-mir-3661;ID=MI0016062	0.101957037358707	0
chr6	.	miRNA	135300476	135300570	.	-	.	Name=hsa-mir-3662;ID=MI0016063	1.39970527951626	1
chr13	.	miRNA	78272147	78272251	.	-	.	Name=hsa-mir-3665;ID=MI0016066	0.302627732820859	0
chr7	.	miRNA	114293400	114293510	.	+	.	Name=hsa-mir-3666;ID=MI0016067	0.1484770529936	0
chr6	.	miRNA	140526389	140526463	.	+	.	Name=hsa-mir-3668;ID=MI0016069	0.1484770529936	0
chr8	.	miRNA	130509594	130509674	.	-	.	Name=hsa-mir-3669;ID=MI0016070	0.0575052747878735	0
chr16	.	miRNA	15001574	15001638	.	+	.	Name=hsa-mir-3670-1;ID=MI0016071	0.0149456603690776	0
chr1	.	miRNA	65523438	65523525	.	-	.	Name=hsa-mir-3671;ID=MI0016072	0.101957037358707	0
chrX	.	miRNA	120504826	120504907	.	+	.	Name=hsa-mir-3672;ID=MI0016073	0.0575052747878735	0
chr8	.	miRNA	130508088	130508189	.	-	.	Name=hsa-mir-3673;ID=MI0016074	0.1484770529936	0
chr8	.	miRNA	1749291	1749358	.	+	.	Name=hsa-mir-3674;ID=MI0016075	0.101957037358707	0
chr7	.	miRNA	7106595	7106676	.	-	.	Name=hsa-mir-3683;ID=MI0016084	0.101957037358707	0
chr4	.	miRNA	99918538	99918611	.	+	.	Name=hsa-mir-3684;ID=MI0016085	3.74368633008273	2
chr12	.	miRNA	95703699	95703760	.	+	.	Name=hsa-mir-3685;ID=MI0016086	0.101957037358707	0
chr8	.	miRNA	130496303	130496388	.	-	.	Name=hsa-mir-3686;ID=MI0016087	0.101957037358707	0
chr21	.	miRNA	9826203	9826263	.	+	.	Name=hsa-mir-3687;ID=MI0016088	1.71578249395816	1
chrX	.	miRNA	1412811	1412885	.	+	.	Name=hsa-mir-3690-1;ID=MI0016091	0.75371489101822	0
chr15	.	miRNA	76878988	76879032	.	+	.	Name=hsa-mir-3713;ID=MI0016134	0.197267217163032	0
chr3	.	miRNA	16974688	16974752	.	+	.	Name=hsa-mir-3714;ID=MI0016135	0.101957037358707	0
chr16	.	miRNA	15248707	15248859	.	-	.	Name=hsa-mir-3180-4;ID=MI0016408	0.248560511550583	0
chr16	.	miRNA	2185978	2186130	.	-	.	Name=hsa-mir-3180-5;ID=MI0016409	0.248560511550583	0
chr7	.	miRNA	151130575	151130725	.	-	.	Name=hsa-mir-3907;ID=MI0016410	0.101957037358707	0
chr12	.	miRNA	124020956	124021081	.	+	.	Name=hsa-mir-3908;ID=MI0016412	0.101957037358707	0
chr22	.	miRNA	35731633	35731751	.	+	.	Name=hsa-mir-3909;ID=MI0016413	0.505375298960379	0
chr9	.	miRNA	94398533	94398643	.	+	.	Name=hsa-mir-3910-1;ID=MI0016414	0.197267217163032	0
chr9	.	miRNA	130452966	130453074	.	-	.	Name=hsa-mir-3911;ID=MI0016415	1.88859151335364	1
chr7	.	miRNA	70772658	70772756	.	-	.	Name=hsa-mir-3914-1;ID=MI0016419	0.101957037358707	0
chrX	.	miRNA	32601773	32601869	.	-	.	Name=hsa-mir-3915;ID=MI0016420	0.101957037358707	0
chr7	.	miRNA	70772660	70772754	.	+	.	Name=hsa-mir-3914-2;ID=MI0016421	0.101957037358707	0
chr1	.	miRNA	247365269	247365362	.	-	.	Name=hsa-mir-3916;ID=MI0016422	-0.0650970473044588	0
chr1	.	miRNA	26232853	26232945	.	-	.	Name=hsa-mir-3917;ID=MI0016423	0.604774990753526	0
chr6	.	miRNA	159185693	159185785	.	-	.	Name=hsa-mir-3918;ID=MI0016424	0.1484770529936	0
chr3	.	miRNA	159000435	159000523	.	+	.	Name=hsa-mir-3919;ID=MI0016425	0.1484770529936	0
